frame.number@frame.time@ip.src@ip.dst@_ws.col.protocol@frame.len@tcp.analysis.acks_frame@tcp.seq_raw@tcp.len@tcp.analysis.ack_rtt@tcp.srcport@tcp.dstport@tcp.analysis.bytes_in_flight@tcp.analysis.retransmission@tcp.analysis.fast_retransmission@tcp.analysis.out_of_order
199@Nov 16, 2023 14:09:12.396499000 CST@192.168.1.78@192.168.1.79@TCP@66@198@419205389@0@0.100996000@5050@61384@@@@
200@Nov 16, 2023 14:09:12.800300000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213430597@250@@61384@5050@250@@@
201@Nov 16, 2023 14:09:12.904759000 CST@192.168.1.78@192.168.1.79@TCP@66@200@419205389@0@0.104459000@5050@61384@@@@
202@Nov 16, 2023 14:09:13.305755000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213430847@250@@61384@5050@250@@@
203@Nov 16, 2023 14:09:13.416732000 CST@192.168.1.78@192.168.1.79@TCP@66@202@419205389@0@0.110977000@5050@61384@@@@
204@Nov 16, 2023 14:09:13.811235000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213431097@250@@61384@5050@250@@@
205@Nov 16, 2023 14:09:13.827762000 CST@192.168.1.78@192.168.1.79@TCP@66@204@419205389@0@0.016527000@5050@61384@@@@
206@Nov 16, 2023 14:09:14.315331000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213431347@250@@61384@5050@250@@@
207@Nov 16, 2023 14:09:14.345712000 CST@192.168.1.78@192.168.1.79@TCP@66@206@419205389@0@0.030381000@5050@61384@@@@
208@Nov 16, 2023 14:09:14.820708000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213431597@250@@61384@5050@250@@@
209@Nov 16, 2023 14:09:14.856667000 CST@192.168.1.78@192.168.1.79@TCP@66@208@419205389@0@0.035959000@5050@61384@@@@
210@Nov 16, 2023 14:09:15.326048000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213431847@250@@61384@5050@250@@@
211@Nov 16, 2023 14:09:15.362591000 CST@192.168.1.78@192.168.1.79@TCP@66@210@419205389@0@0.036543000@5050@61384@@@@
212@Nov 16, 2023 14:09:15.831138000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213432097@250@@61384@5050@250@@@
213@Nov 16, 2023 14:09:15.873992000 CST@192.168.1.78@192.168.1.79@TCP@66@212@419205389@0@0.042854000@5050@61384@@@@
214@Nov 16, 2023 14:09:16.335822000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213432347@250@@61384@5050@250@@@
215@Nov 16, 2023 14:09:16.390610000 CST@192.168.1.78@192.168.1.79@TCP@66@214@419205389@0@0.054788000@5050@61384@@@@
216@Nov 16, 2023 14:09:16.839288000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213432597@250@@61384@5050@250@@@
217@Nov 16, 2023 14:09:16.899219000 CST@192.168.1.78@192.168.1.79@TCP@66@216@419205389@0@0.059931000@5050@61384@@@@
218@Nov 16, 2023 14:09:17.343113000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213432847@250@@61384@5050@250@@@
219@Nov 16, 2023 14:09:17.427414000 CST@192.168.1.78@192.168.1.79@TCP@66@218@419205389@0@0.084301000@5050@61384@@@@
220@Nov 16, 2023 14:09:17.844558000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213433097@250@@61384@5050@250@@@
221@Nov 16, 2023 14:09:17.923699000 CST@192.168.1.78@192.168.1.79@TCP@66@220@419205389@0@0.079141000@5050@61384@@@@
222@Nov 16, 2023 14:09:18.349993000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213433347@250@@61384@5050@250@@@
223@Nov 16, 2023 14:09:18.434347000 CST@192.168.1.78@192.168.1.79@TCP@66@222@419205389@0@0.084354000@5050@61384@@@@
224@Nov 16, 2023 14:09:18.852333000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213433597@250@@61384@5050@250@@@
225@Nov 16, 2023 14:09:18.950086000 CST@192.168.1.78@192.168.1.79@TCP@66@224@419205389@0@0.097753000@5050@61384@@@@
226@Nov 16, 2023 14:09:19.357699000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213433847@250@@61384@5050@250@@@
227@Nov 16, 2023 14:09:19.459565000 CST@192.168.1.78@192.168.1.79@TCP@66@226@419205389@0@0.101866000@5050@61384@@@@
228@Nov 16, 2023 14:09:19.863122000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213434097@250@@61384@5050@250@@@
229@Nov 16, 2023 14:09:19.973513000 CST@192.168.1.78@192.168.1.79@TCP@66@228@419205389@0@0.110391000@5050@61384@@@@
230@Nov 16, 2023 14:09:20.363796000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213434347@250@@61384@5050@250@@@
231@Nov 16, 2023 14:09:20.482209000 CST@192.168.1.78@192.168.1.79@TCP@66@230@419205389@0@0.118413000@5050@61384@@@@
232@Nov 16, 2023 14:09:20.869222000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213434597@250@@61384@5050@250@@@
233@Nov 16, 2023 14:09:20.891938000 CST@192.168.1.78@192.168.1.79@TCP@66@232@419205389@0@0.022716000@5050@61384@@@@
234@Nov 16, 2023 14:09:21.370243000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213434847@250@@61384@5050@250@@@
235@Nov 16, 2023 14:09:21.429048000 CST@192.168.1.78@192.168.1.79@TCP@66@234@419205389@0@0.058805000@5050@61384@@@@
236@Nov 16, 2023 14:09:21.875336000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213435097@250@@61384@5050@250@@@
237@Nov 16, 2023 14:09:21.924574000 CST@192.168.1.78@192.168.1.79@TCP@66@236@419205389@0@0.049238000@5050@61384@@@@
238@Nov 16, 2023 14:09:22.380657000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213435347@250@@61384@5050@250@@@
239@Nov 16, 2023 14:09:22.427816000 CST@192.168.1.78@192.168.1.79@TCP@66@238@419205389@0@0.047159000@5050@61384@@@@
240@Nov 16, 2023 14:09:22.885973000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213435597@250@@61384@5050@250@@@
241@Nov 16, 2023 14:09:22.940139000 CST@192.168.1.78@192.168.1.79@TCP@66@240@419205389@0@0.054166000@5050@61384@@@@
242@Nov 16, 2023 14:09:23.389295000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213435847@250@@61384@5050@250@@@
243@Nov 16, 2023 14:09:23.454845000 CST@192.168.1.78@192.168.1.79@TCP@66@242@419205389@0@0.065550000@5050@61384@@@@
244@Nov 16, 2023 14:09:23.894619000 CST@192.168.1.79@192.168.1.78@TCP@77@@2213436097@11@@61384@5050@11@@@
245@Nov 16, 2023 14:09:23.905007000 CST@192.168.1.79@192.168.1.78@TCP@66@@2213436108@0@@61384@5050@@@@
246@Nov 16, 2023 14:09:23.966079000 CST@192.168.1.78@192.168.1.79@TCP@66@245@419205389@0@0.061072000@5050@61384@@@@
247@Nov 16, 2023 14:09:23.966225000 CST@192.168.1.79@192.168.1.78@TCP@66@246@2213436109@0@0.000146000@61384@5050@@@@
