frame.number@frame.time@ip.src@ip.dst@_ws.col.Protocol@frame.len@tcp.analysis.acks_frame@tcp.seq_raw@tcp.len@tcp.analysis.ack_rtt@tcp.srcport@tcp.dstport@tcp.analysis.bytes_in_flight@tcp.analysis.retransmission@tcp.analysis.fast_retransmission@tcp.analysis.out_of_order
199@Nov 13, 2023 16:05:36.121862000 CST@192.168.1.78@192.168.1.79@TCP@66@198@704944571@0@0.065514000@5050@57406@@@@
200@Nov 13, 2023 16:05:36.558737000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281788270@250@@57406@5050@250@@@
201@Nov 13, 2023 16:05:36.633669000 CST@192.168.1.78@192.168.1.79@TCP@66@200@704944571@0@0.074932000@5050@57406@@@@
202@Nov 13, 2023 16:05:37.064042000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281788520@250@@57406@5050@250@@@
203@Nov 13, 2023 16:05:37.146349000 CST@192.168.1.78@192.168.1.79@TCP@66@202@704944571@0@0.082307000@5050@57406@@@@
204@Nov 13, 2023 16:05:37.569353000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281788770@250@@57406@5050@250@@@
205@Nov 13, 2023 16:05:37.658431000 CST@192.168.1.78@192.168.1.79@TCP@66@204@704944571@0@0.089078000@5050@57406@@@@
206@Nov 13, 2023 16:05:38.074391000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281789020@250@@57406@5050@250@@@
207@Nov 13, 2023 16:05:38.315394000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281789020@250@@57406@5050@250@1@@
208@Nov 13, 2023 16:05:38.377190000 CST@192.168.1.78@192.168.1.79@TCP@66@206@704944571@0@0.302799000@5050@57406@@@@
209@Nov 13, 2023 16:05:38.377191000 CST@192.168.1.78@192.168.1.79@TCP@78@@704944571@0@@5050@57406@@@@
210@Nov 13, 2023 16:05:38.579680000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281789270@250@@57406@5050@@@@
211@Nov 13, 2023 16:05:38.699332000 CST@192.168.1.78@192.168.1.79@TCP@66@210@704944571@0@0.119652000@5050@57406@@@@
212@Nov 13, 2023 16:05:39.084984000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281789520@250@@57406@5050@250@@@
213@Nov 13, 2023 16:05:39.387683000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281789520@250@@57406@5050@250@1@@
214@Nov 13, 2023 16:05:39.411918000 CST@192.168.1.78@192.168.1.79@TCP@66@212@704944571@0@0.326934000@5050@57406@@@@
215@Nov 13, 2023 16:05:39.414232000 CST@192.168.1.78@192.168.1.79@TCP@78@@704944571@0@@5050@57406@@@@
216@Nov 13, 2023 16:05:39.590242000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281789770@250@@57406@5050@@@@
217@Nov 13, 2023 16:05:39.948907000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281789770@250@@57406@5050@@1@@
218@Nov 13, 2023 16:05:40.012572000 CST@192.168.1.78@192.168.1.79@TCP@66@216@704944571@0@0.422330000@5050@57406@@@@
219@Nov 13, 2023 16:05:40.012573000 CST@192.168.1.78@192.168.1.79@TCP@78@@704944571@0@@5050@57406@@@@
220@Nov 13, 2023 16:05:40.095547000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281790020@250@@57406@5050@@@@
221@Nov 13, 2023 16:05:40.100182000 CST@192.168.1.78@192.168.1.79@TCP@66@220@704944571@0@0.004635000@5050@57406@@@@
222@Nov 13, 2023 16:05:40.600662000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281790270@250@@57406@5050@250@@@
223@Nov 13, 2023 16:05:40.852674000 CST@192.168.1.78@192.168.1.79@TCP@66@222@704944571@0@0.252012000@5050@57406@@@@
224@Nov 13, 2023 16:05:41.106006000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281790520@250@@57406@5050@250@@@
225@Nov 13, 2023 16:05:41.319684000 CST@192.168.1.78@192.168.1.79@TCP@66@224@704944571@0@0.213678000@5050@57406@@@@
226@Nov 13, 2023 16:05:41.607639000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281790770@250@@57406@5050@250@@@
227@Nov 13, 2023 16:05:41.621230000 CST@192.168.1.78@192.168.1.79@TCP@66@226@704944571@0@0.013591000@5050@57406@@@@
228@Nov 13, 2023 16:05:42.112902000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281791020@250@@57406@5050@250@@@
229@Nov 13, 2023 16:05:42.167680000 CST@192.168.1.78@192.168.1.79@TCP@66@228@704944571@0@0.054778000@5050@57406@@@@
230@Nov 13, 2023 16:05:42.618251000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281791270@250@@57406@5050@250@@@
231@Nov 13, 2023 16:05:42.760034000 CST@192.168.1.78@192.168.1.79@TCP@66@230@704944571@0@0.141783000@5050@57406@@@@
232@Nov 13, 2023 16:05:43.123582000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281791520@250@@57406@5050@250@@@
233@Nov 13, 2023 16:05:43.187617000 CST@192.168.1.78@192.168.1.79@TCP@66@232@704944571@0@0.064035000@5050@57406@@@@
234@Nov 13, 2023 16:05:43.628914000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281791770@250@@57406@5050@250@@@
235@Nov 13, 2023 16:05:43.699371000 CST@192.168.1.78@192.168.1.79@TCP@66@234@704944571@0@0.070457000@5050@57406@@@@
236@Nov 13, 2023 16:05:44.134244000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281792020@250@@57406@5050@250@@@
237@Nov 13, 2023 16:05:44.211889000 CST@192.168.1.78@192.168.1.79@TCP@66@236@704944571@0@0.077645000@5050@57406@@@@
238@Nov 13, 2023 16:05:44.636531000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281792270@250@@57406@5050@250@@@
239@Nov 13, 2023 16:05:44.723322000 CST@192.168.1.78@192.168.1.79@TCP@66@238@704944571@0@0.086791000@5050@57406@@@@
240@Nov 13, 2023 16:05:45.141862000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281792520@250@@57406@5050@250@@@
241@Nov 13, 2023 16:05:45.236131000 CST@192.168.1.78@192.168.1.79@TCP@66@240@704944571@0@0.094269000@5050@57406@@@@
242@Nov 13, 2023 16:05:45.642370000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281792770@250@@57406@5050@250@@@
243@Nov 13, 2023 16:05:45.747987000 CST@192.168.1.78@192.168.1.79@TCP@66@242@704944571@0@0.105617000@5050@57406@@@@
244@Nov 13, 2023 16:05:46.143169000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281793020@250@@57406@5050@250@@@
245@Nov 13, 2023 16:05:46.156718000 CST@192.168.1.78@192.168.1.79@TCP@66@244@704944571@0@0.013549000@5050@57406@@@@
246@Nov 13, 2023 16:05:46.648478000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281793270@250@@57406@5050@250@@@
247@Nov 13, 2023 16:05:46.669588000 CST@192.168.1.78@192.168.1.79@TCP@66@246@704944571@0@0.021110000@5050@57406@@@@
248@Nov 13, 2023 16:05:47.152116000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281793520@250@@57406@5050@250@@@
249@Nov 13, 2023 16:05:47.180789000 CST@192.168.1.78@192.168.1.79@TCP@66@248@704944571@0@0.028673000@5050@57406@@@@
250@Nov 13, 2023 16:05:47.657411000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281793770@250@@57406@5050@250@@@
251@Nov 13, 2023 16:05:47.714063000 CST@192.168.1.78@192.168.1.79@TCP@66@250@704944571@0@0.056652000@5050@57406@@@@
252@Nov 13, 2023 16:05:48.162679000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281794020@250@@57406@5050@250@@@
253@Nov 13, 2023 16:05:48.224736000 CST@192.168.1.78@192.168.1.79@TCP@66@252@704944571@0@0.062057000@5050@57406@@@@
254@Nov 13, 2023 16:05:48.667962000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281794270@250@@57406@5050@250@@@
255@Nov 13, 2023 16:05:48.919142000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281794270@250@@57406@5050@250@1@@
256@Nov 13, 2023 16:05:49.347208000 CST@192.168.1.78@192.168.1.79@TCP@66@254@704944571@0@0.679246000@5050@57406@@@@
257@Nov 13, 2023 16:05:49.347214000 CST@192.168.1.78@192.168.1.79@TCP@78@@704944571@0@@5050@57406@@@@
258@Nov 13, 2023 16:05:49.347328000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281794520@250@@57406@5050@@@@
259@Nov 13, 2023 16:05:49.434547000 CST@192.168.1.78@192.168.1.79@TCP@66@258@704944571@0@0.087219000@5050@57406@@@@
260@Nov 13, 2023 16:05:49.673470000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281794770@250@@57406@5050@250@@@
261@Nov 13, 2023 16:05:49.762489000 CST@192.168.1.78@192.168.1.79@TCP@66@260@704944571@0@0.089019000@5050@57406@@@@
262@Nov 13, 2023 16:05:50.178744000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281795020@250@@57406@5050@250@@@
263@Nov 13, 2023 16:05:50.252946000 CST@192.168.1.78@192.168.1.79@TCP@66@262@704944571@0@0.074202000@5050@57406@@@@
264@Nov 13, 2023 16:05:50.687502000 CST@192.168.1.79@192.168.1.78@TCP@66@@3281795270@0@@57406@5050@@@@
265@Nov 13, 2023 16:05:50.805859000 CST@192.168.1.78@192.168.1.79@TCP@66@264@704944571@0@0.118357000@5050@57406@@@@
266@Nov 13, 2023 16:05:54.425702000 CST@192.168.1.78@192.168.1.79@TCP@66@@704944571@0@@5050@57406@@@@
267@Nov 13, 2023 16:05:54.425935000 CST@192.168.1.79@192.168.1.78@TCP@66@266@3281795271@0@0.000233000@57406@5050@@@@
